clip_id,feature_path,label,method,speaker_id,t_mouth,t_w2v,t_prosody,status
7635664048813575431_clip0011_t00057_flat191hz_crf40,archive/pilot_v1/04_features_pilot\7635664048813575431_clip0011_t00057_flat191hz_crf40.pt,1,pitch_flatten,1013,125,249,496,ok
qh78i88JEiU_clip0040_t00454_flat217hz_crf23,archive/pilot_v1/04_features_pilot\qh78i88JEiU_clip0040_t00454_flat217hz_crf23.pt,1,pitch_flatten,1021,125,255,509,ok
g6hBKVh_7Pk_clip0084_t00830_flat202hz_crf30,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0084_t00830_flat202hz_crf30.pt,1,pitch_flatten,1024,94,185,368,ok
wKaFsRX95YY_clip0018_t00192_flat246hz_crf23,archive/pilot_v1/04_features_pilot\wKaFsRX95YY_clip0018_t00192_flat246hz_crf23.pt,1,pitch_flatten,1028,125,249,496,ok
VqcyH3fnubE_clip0018_t00123_flat161hz_crf40,archive/pilot_v1/04_features_pilot\VqcyH3fnubE_clip0018_t00123_flat161hz_crf40.pt,1,pitch_flatten,1034,134,265,528,ok
aArTJcMMmTw_clip0059_t00754_flat188hz_crf30,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0059_t00754_flat188hz_crf30.pt,1,pitch_flatten,1035,125,249,496,ok
0wOdyRpc0wc_clip0003_t00044_flat284hz_crf35,archive/pilot_v1/04_features_pilot\0wOdyRpc0wc_clip0003_t00044_flat284hz_crf35.pt,1,pitch_flatten,1053,139,274,547,ok
wKaFsRX95YY_clip0031_t00373_flat127hz_crf30,archive/pilot_v1/04_features_pilot\wKaFsRX95YY_clip0031_t00373_flat127hz_crf30.pt,1,pitch_flatten,1059,85,175,349,ok
wKaFsRX95YY_clip0033_t00390_flat124hz_crf35,archive/pilot_v1/04_features_pilot\wKaFsRX95YY_clip0033_t00390_flat124hz_crf35.pt,1,pitch_flatten,1059,53,111,221,ok
ijoyJhqD740_clip0015_t00247_flat205hz_crf30,archive/pilot_v1/04_features_pilot\ijoyJhqD740_clip0015_t00247_flat205hz_crf30.pt,1,pitch_flatten,1060,125,249,496,ok
UnodrLYWJYI_clip0083_t00908_flat123hz_crf35,archive/pilot_v1/04_features_pilot\UnodrLYWJYI_clip0083_t00908_flat123hz_crf35.pt,1,pitch_flatten,1067,171,345,688,ok
UnodrLYWJYI_clip0086_t00924_flat124hz_crf23,archive/pilot_v1/04_features_pilot\UnodrLYWJYI_clip0086_t00924_flat124hz_crf23.pt,1,pitch_flatten,1067,168,342,681,ok
_UEZaDjz02I_clip0016_t00192_flat128hz_crf35,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0016_t00192_flat128hz_crf35.pt,1,pitch_flatten,1068,51,108,214,ok
y3vBfCdY2tQ_clip0004_t00135_anonblu_crf35,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0004_t00135_anonblu_crf35.pt,1,anonymization,0,109,219,435,ok
y3vBfCdY2tQ_clip0005_t00139_anonblu_crf40,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0005_t00139_anonblu_crf40.pt,1,anonymization,0,52,105,208,ok
y3vBfCdY2tQ_clip0008_t00156_anonblu_crf35,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0008_t00156_anonblu_crf35.pt,1,anonymization,0,101,202,403,ok
y3vBfCdY2tQ_clip0010_t00164_anonblu_crf30,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0010_t00164_anonblu_crf30.pt,1,anonymization,0,164,329,656,ok
mHTLamr-Zqk_clip0085_t00852_anonblu_crf23,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0085_t00852_anonblu_crf23.pt,1,anonymization,1,178,361,721,ok
mHTLamr-Zqk_clip0087_t00863_anonblu_crf35,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0087_t00863_anonblu_crf35.pt,1,anonymization,1,158,319,635,ok
_adzgpYkn_c_clip0053_t00511_anonblu_crf30,archive/pilot_v1/04_features_pilot\_adzgpYkn_c_clip0053_t00511_anonblu_crf30.pt,1,anonymization,2,101,209,417,ok
_adzgpYkn_c_clip0054_t00516_anonblu_crf23,archive/pilot_v1/04_features_pilot\_adzgpYkn_c_clip0054_t00516_anonblu_crf23.pt,1,anonymization,2,141,290,577,ok
I-uqcg6HtaQ_clip0036_t00317_anonblu_crf23,archive/pilot_v1/04_features_pilot\I-uqcg6HtaQ_clip0036_t00317_anonblu_crf23.pt,1,anonymization,4,134,272,542,ok
Nw3N73GJ2Zo_clip0068_t00778_anonblu_crf30,archive/pilot_v1/04_features_pilot\Nw3N73GJ2Zo_clip0068_t00778_anonblu_crf30.pt,1,anonymization,5,75,154,305,ok
Xigg3vUV2Gw_clip0001_t00017_anonblu_crf35,archive/pilot_v1/04_features_pilot\Xigg3vUV2Gw_clip0001_t00017_anonblu_crf35.pt,1,anonymization,5,68,141,280,ok
_adzgpYkn_c_clip0044_t00437_anonblu_crf30,archive/pilot_v1/04_features_pilot\_adzgpYkn_c_clip0044_t00437_anonblu_crf30.pt,1,anonymization,5,61,122,243,ok
aArTJcMMmTw_clip0063_t00778_anonblu_crf40,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0063_t00778_anonblu_crf40.pt,1,anonymization,5,124,250,498,ok
R5y53Ud7Fs8_clip0047_t00545_anonblu_crf23,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0047_t00545_anonblu_crf23.pt,1,anonymization,6,221,450,897,ok
_UEZaDjz02I_clip0008_t00057_anonblu_crf35,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0008_t00057_anonblu_crf35.pt,1,anonymization,8,49,103,203,ok
_UEZaDjz02I_clip0020_t00214_anonblu_crf30,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0020_t00214_anonblu_crf30.pt,1,anonymization,8,54,115,229,ok
_UEZaDjz02I_clip0021_t00227_anonblu_crf30,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0021_t00227_anonblu_crf30.pt,1,anonymization,8,71,146,289,ok
_UEZaDjz02I_clip0023_t00250_anonblu_crf30,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0023_t00250_anonblu_crf30.pt,1,anonymization,8,93,190,377,ok
_UEZaDjz02I_clip0050_t00525_anonblu_crf40,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0050_t00525_anonblu_crf40.pt,1,anonymization,8,98,201,401,ok
bhO764uZyDA_clip0004_t00018_anonblu_crf23,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0004_t00018_anonblu_crf23.pt,1,anonymization,9,87,176,349,ok
bhO764uZyDA_clip0033_t00173_anonblu_crf23,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0033_t00173_anonblu_crf23.pt,1,anonymization,9,54,110,217,ok
bhO764uZyDA_clip0048_t00245_anonblu_crf40,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0048_t00245_anonblu_crf40.pt,1,anonymization,9,98,197,391,ok
bhO764uZyDA_clip0059_t00334_anonblu_crf40,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0059_t00334_anonblu_crf40.pt,1,anonymization,9,121,244,486,ok
bhO764uZyDA_clip0081_t00510_anonblu_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0081_t00510_anonblu_crf35.pt,1,anonymization,9,58,118,233,ok
bhO764uZyDA_clip0100_t00615_anonblu_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0100_t00615_anonblu_crf35.pt,1,anonymization,9,82,164,326,ok
7515427017236450568_clip0002_t00121_anonblu_crf30,archive/pilot_v1/04_features_pilot\7515427017236450568_clip0002_t00121_anonblu_crf30.pt,1,anonymization,10,73,147,291,ok
7542119536678440213_clip0000_t00000_anonblu_crf30,archive/pilot_v1/04_features_pilot\7542119536678440213_clip0000_t00000_anonblu_crf30.pt,1,anonymization,10,86,170,338,ok
7553632924390804757_clip0007_t00094_anonblu_crf35,archive/pilot_v1/04_features_pilot\7553632924390804757_clip0007_t00094_anonblu_crf35.pt,1,anonymization,10,53,105,208,ok
7562167018695167252_clip0000_t00006_anonblu_crf40,archive/pilot_v1/04_features_pilot\7562167018695167252_clip0000_t00006_anonblu_crf40.pt,1,anonymization,10,78,162,322,ok
7577398141863922964_clip0007_t00121_anonblu_crf40,archive/pilot_v1/04_features_pilot\7577398141863922964_clip0007_t00121_anonblu_crf40.pt,1,anonymization,10,124,250,498,ok
7621911689620901141_clip0007_t00086_anonblu_crf30,archive/pilot_v1/04_features_pilot\7621911689620901141_clip0007_t00086_anonblu_crf30.pt,1,anonymization,10,125,250,498,ok
bhO764uZyDA_clip0024_t00107_anonblu_crf30,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0024_t00107_anonblu_crf30.pt,1,anonymization,11,233,465,928,ok
bhO764uZyDA_clip0078_t00487_anonblu_crf30,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0078_t00487_anonblu_crf30.pt,1,anonymization,11,131,265,528,ok
7637494375840337160_clip0009_t00063_anonblu_crf35,archive/pilot_v1/04_features_pilot\7637494375840337160_clip0009_t00063_anonblu_crf35.pt,1,anonymization,13,151,308,614,ok
7637494375840337160_clip0010_t00075_anonblu_crf23,archive/pilot_v1/04_features_pilot\7637494375840337160_clip0010_t00075_anonblu_crf23.pt,1,anonymization,13,122,244,486,ok
7634155950047317268_clip0001_t00049_anonblu_crf35,archive/pilot_v1/04_features_pilot\7634155950047317268_clip0001_t00049_anonblu_crf35.pt,1,anonymization,15,54,108,215,ok
MpVfVbPdmis_clip0100_t01154_anonblu_crf23,archive/pilot_v1/04_features_pilot\MpVfVbPdmis_clip0100_t01154_anonblu_crf23.pt,1,anonymization,16,124,250,498,ok
3tEN20uif6g_clip0051_t00696_anonblu_crf30,archive/pilot_v1/04_features_pilot\3tEN20uif6g_clip0051_t00696_anonblu_crf30.pt,1,anonymization,18,91,185,368,ok
7527667777037929735_clip0000_t00012_anonblu_crf40,archive/pilot_v1/04_features_pilot\7527667777037929735_clip0000_t00012_anonblu_crf40.pt,1,anonymization,20,59,122,243,ok
7543440536519167240_clip0009_t00081_anonblu_crf30,archive/pilot_v1/04_features_pilot\7543440536519167240_clip0009_t00081_anonblu_crf30.pt,1,anonymization,20,54,112,222,ok
7555909386833546514_clip0000_t00008_anonblu_crf23,archive/pilot_v1/04_features_pilot\7555909386833546514_clip0000_t00008_anonblu_crf23.pt,1,anonymization,20,84,169,336,ok
7555909386833546514_clip0003_t00024_anonblu_crf40,archive/pilot_v1/04_features_pilot\7555909386833546514_clip0003_t00024_anonblu_crf40.pt,1,anonymization,20,48,100,199,ok
7585912681345961224_clip0000_t00000_anonblu_crf30,archive/pilot_v1/04_features_pilot\7585912681345961224_clip0000_t00000_anonblu_crf30.pt,1,anonymization,20,109,219,435,ok
7632328977213902100_clip0001_t00057_anonblu_crf40,archive/pilot_v1/04_features_pilot\7632328977213902100_clip0001_t00057_anonblu_crf40.pt,1,anonymization,20,53,110,217,ok
NqOg7JCnnm0_clip0049_t00240_anonblu_crf40,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0049_t00240_anonblu_crf40.pt,1,anonymization,21,90,182,361,ok
NqOg7JCnnm0_clip0058_t00286_anonblu_crf30,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0058_t00286_anonblu_crf30.pt,1,anonymization,21,102,206,410,ok
NqOg7JCnnm0_clip0072_t00360_anonblu_crf35,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0072_t00360_anonblu_crf35.pt,1,anonymization,21,66,133,264,ok
NqOg7JCnnm0_clip0110_t00548_anonblu_crf35,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0110_t00548_anonblu_crf35.pt,1,anonymization,21,81,163,324,ok
7638602199739796756_clip0004_t00035_anonblu_crf30,archive/pilot_v1/04_features_pilot\7638602199739796756_clip0004_t00035_anonblu_crf30.pt,1,anonymization,23,58,120,238,ok
y3vBfCdY2tQ_clip0020_t00245_anonblu_crf40,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0020_t00245_anonblu_crf40.pt,1,anonymization,25,57,120,238,ok
y3vBfCdY2tQ_clip0023_t00256_anonblu_crf30,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0023_t00256_anonblu_crf30.pt,1,anonymization,25,62,128,254,ok
0wOdyRpc0wc_clip0026_t00240_anonblu_crf23,archive/pilot_v1/04_features_pilot\0wOdyRpc0wc_clip0026_t00240_anonblu_crf23.pt,1,anonymization,28,131,269,535,ok
P3K1OaKR4nY_clip0013_t00108_anonblu_crf35,archive/pilot_v1/04_features_pilot\P3K1OaKR4nY_clip0013_t00108_anonblu_crf35.pt,1,anonymization,28,74,148,294,ok
mHTLamr-Zqk_clip0028_t00315_anonblu_crf40,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0028_t00315_anonblu_crf40.pt,1,anonymization,28,125,250,498,ok
usfv-YmWPBs_clip0039_t00629_anonblu_crf23,archive/pilot_v1/04_features_pilot\usfv-YmWPBs_clip0039_t00629_anonblu_crf23.pt,1,anonymization,29,61,122,243,ok
7634060096967806228_clip0029_t00251_anonblu_crf30,archive/pilot_v1/04_features_pilot\7634060096967806228_clip0029_t00251_anonblu_crf30.pt,1,anonymization,31,125,250,498,ok
7634060096967806228_clip0033_t00297_anonblu_crf23,archive/pilot_v1/04_features_pilot\7634060096967806228_clip0033_t00297_anonblu_crf23.pt,1,anonymization,31,141,286,570,ok
7491284887240985864_clip0020_t00155_anonblu_crf23,archive/pilot_v1/04_features_pilot\7491284887240985864_clip0020_t00155_anonblu_crf23.pt,1,anonymization,32,61,126,250,ok
7491284887240985864_clip0025_t00189_anonblu_crf40,archive/pilot_v1/04_features_pilot\7491284887240985864_clip0025_t00189_anonblu_crf40.pt,1,anonymization,32,54,108,215,ok
7544723202199538964_clip0008_t00133_anonblu_crf35,archive/pilot_v1/04_features_pilot\7544723202199538964_clip0008_t00133_anonblu_crf35.pt,1,anonymization,32,112,228,454,ok
7544723202199538964_clip0009_t00141_anonblu_crf35,archive/pilot_v1/04_features_pilot\7544723202199538964_clip0009_t00141_anonblu_crf35.pt,1,anonymization,32,140,285,568,ok
7621911689620901141_clip0004_t00024_anonblu_crf40,archive/pilot_v1/04_features_pilot\7621911689620901141_clip0004_t00024_anonblu_crf40.pt,1,anonymization,32,106,213,424,ok
ijoyJhqD740_clip0033_t00495_anonblu_crf23,archive/pilot_v1/04_features_pilot\ijoyJhqD740_clip0033_t00495_anonblu_crf23.pt,1,anonymization,34,123,250,498,ok
mHTLamr-Zqk_clip0083_t00825_anonblu_crf35,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0083_t00825_anonblu_crf35.pt,1,anonymization,36,118,238,475,ok
mHTLamr-Zqk_clip0091_t00884_anonblu_crf40,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0091_t00884_anonblu_crf40.pt,1,anonymization,36,124,250,498,ok
mHTLamr-Zqk_clip0095_t00900_anonblu_crf30,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0095_t00900_anonblu_crf30.pt,1,anonymization,36,119,244,486,ok
R5y53Ud7Fs8_clip0001_t00025_anonblu_crf23,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0001_t00025_anonblu_crf23.pt,1,anonymization,42,69,139,275,ok
R5y53Ud7Fs8_clip0012_t00161_anonblu_crf30,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0012_t00161_anonblu_crf30.pt,1,anonymization,42,136,277,551,ok
R5y53Ud7Fs8_clip0029_t00283_anonblu_crf40,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0029_t00283_anonblu_crf40.pt,1,anonymization,42,81,169,336,ok
R5y53Ud7Fs8_clip0053_t00667_anonblu_crf35,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0053_t00667_anonblu_crf35.pt,1,anonymization,42,107,218,433,ok
R5y53Ud7Fs8_clip0058_t00692_anonblu_crf40,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0058_t00692_anonblu_crf40.pt,1,anonymization,42,122,250,498,ok
7629698176408210709_clip0001_t00015_anonblu_crf40,archive/pilot_v1/04_features_pilot\7629698176408210709_clip0001_t00015_anonblu_crf40.pt,1,anonymization,44,54,108,215,ok
7641466267358072085_clip0000_t00003_anonblu_crf35,archive/pilot_v1/04_features_pilot\7641466267358072085_clip0000_t00003_anonblu_crf35.pt,1,anonymization,44,68,139,275,ok
0-fu0N-npmg_clip0060_t00806_anonblu_crf23,archive/pilot_v1/04_features_pilot\0-fu0N-npmg_clip0060_t00806_anonblu_crf23.pt,1,anonymization,45,118,243,484,ok
7634865418301213972_clip0002_t00009_anonblu_crf30,archive/pilot_v1/04_features_pilot\7634865418301213972_clip0002_t00009_anonblu_crf30.pt,1,anonymization,46,88,180,359,ok
7634865418301213972_clip0004_t00016_anonblu_crf30,archive/pilot_v1/04_features_pilot\7634865418301213972_clip0004_t00016_anonblu_crf30.pt,1,anonymization,46,51,103,203,ok
7642360672617106709_clip0001_t00004_anonblu_crf40,archive/pilot_v1/04_features_pilot\7642360672617106709_clip0001_t00004_anonblu_crf40.pt,1,anonymization,48,125,250,498,ok
7642360672617106709_clip0011_t00046_anonblu_crf23,archive/pilot_v1/04_features_pilot\7642360672617106709_clip0011_t00046_anonblu_crf23.pt,1,anonymization,48,125,250,498,ok
RoXXg62YfpM_clip0011_t00086_anonblu_crf23,archive/pilot_v1/04_features_pilot\RoXXg62YfpM_clip0011_t00086_anonblu_crf23.pt,1,anonymization,49,84,175,347,ok
RoXXg62YfpM_clip0058_t00481_anonblu_crf30,archive/pilot_v1/04_features_pilot\RoXXg62YfpM_clip0058_t00481_anonblu_crf30.pt,1,anonymization,49,61,122,243,ok
okygVjgD02Y_clip0005_t00044_anonblu_crf30,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0005_t00044_anonblu_crf30.pt,1,anonymization,49,61,126,250,ok
okygVjgD02Y_clip0041_t00311_anonblu_crf23,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0041_t00311_anonblu_crf23.pt,1,anonymization,49,71,143,284,ok
okygVjgD02Y_clip0048_t00417_anonblu_crf30,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0048_t00417_anonblu_crf30.pt,1,anonymization,49,64,129,257,ok
R5y53Ud7Fs8_clip0016_t00181_anonblu_crf40,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0016_t00181_anonblu_crf40.pt,1,anonymization,51,122,250,498,ok
R5y53Ud7Fs8_clip0043_t00490_anonblu_crf30,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0043_t00490_anonblu_crf30.pt,1,anonymization,51,80,162,322,ok
R5y53Ud7Fs8_clip0081_t00951_anonblu_crf35,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0081_t00951_anonblu_crf35.pt,1,anonymization,51,95,193,384,ok
7627812135254494485_clip0001_t00014_anonblu_crf23,archive/pilot_v1/04_features_pilot\7627812135254494485_clip0001_t00014_anonblu_crf23.pt,1,anonymization,52,54,108,215,ok
Xigg3vUV2Gw_clip0011_t00110_anonblu_crf23,archive/pilot_v1/04_features_pilot\Xigg3vUV2Gw_clip0011_t00110_anonblu_crf23.pt,1,anonymization,57,54,108,215,ok
gHsxuixSqz0_clip0006_t00080_anonblu_crf40,archive/pilot_v1/04_features_pilot\gHsxuixSqz0_clip0006_t00080_anonblu_crf40.pt,1,anonymization,58,125,250,498,ok
Nw3N73GJ2Zo_clip0030_t00392_anonblu_crf40,archive/pilot_v1/04_features_pilot\Nw3N73GJ2Zo_clip0030_t00392_anonblu_crf40.pt,1,anonymization,60,124,250,498,ok
CHkaAtJLN3E_clip0034_t00584_anonblu_crf30,archive/pilot_v1/04_features_pilot\CHkaAtJLN3E_clip0034_t00584_anonblu_crf30.pt,1,anonymization,61,64,134,266,ok
7629698176408210709_clip0004_t00062_anonblu_crf23,archive/pilot_v1/04_features_pilot\7629698176408210709_clip0004_t00062_anonblu_crf23.pt,1,anonymization,63,61,126,250,ok
bhO764uZyDA_clip0052_t00278_anonblu_crf23,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0052_t00278_anonblu_crf23.pt,1,anonymization,65,88,176,349,ok
bhO764uZyDA_clip0053_t00290_anonblu_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0053_t00290_anonblu_crf35.pt,1,anonymization,65,101,205,407,ok
bhO764uZyDA_clip0054_t00297_anonblu_crf30,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0054_t00297_anonblu_crf30.pt,1,anonymization,65,61,122,243,ok
7641562675729681684_clip0000_t00003_anonblu_crf40,archive/pilot_v1/04_features_pilot\7641562675729681684_clip0000_t00003_anonblu_crf40.pt,1,anonymization,66,155,319,635,ok
Be0_77S0AyQ_clip0000_t00002_anonblu_crf23,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0000_t00002_anonblu_crf23.pt,1,anonymization,67,97,197,391,ok
Be0_77S0AyQ_clip0009_t00125_anonblu_crf30,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0009_t00125_anonblu_crf30.pt,1,anonymization,67,67,139,275,ok
Be0_77S0AyQ_clip0010_t00144_anonblu_crf23,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0010_t00144_anonblu_crf23.pt,1,anonymization,67,140,281,561,ok
I-uqcg6HtaQ_clip0001_t00015_anonblu_crf30,archive/pilot_v1/04_features_pilot\I-uqcg6HtaQ_clip0001_t00015_anonblu_crf30.pt,1,anonymization,71,123,250,498,ok
7549830648442227986_clip0000_t00019_anonblu_crf30,archive/pilot_v1/04_features_pilot\7549830648442227986_clip0000_t00019_anonblu_crf30.pt,1,anonymization,72,92,184,366,ok
7550273294079937800_clip0000_t00003_anonblu_crf40,archive/pilot_v1/04_features_pilot\7550273294079937800_clip0000_t00003_anonblu_crf40.pt,1,anonymization,72,67,137,273,ok
7557728336403762440_clip0000_t00012_anonblu_crf40,archive/pilot_v1/04_features_pilot\7557728336403762440_clip0000_t00012_anonblu_crf40.pt,1,anonymization,72,51,103,203,ok
7577748683672866055_clip0000_t00002_anonblu_crf23,archive/pilot_v1/04_features_pilot\7577748683672866055_clip0000_t00002_anonblu_crf23.pt,1,anonymization,72,74,148,294,ok
7577748683672866055_clip0003_t00067_anonblu_crf40,archive/pilot_v1/04_features_pilot\7577748683672866055_clip0003_t00067_anonblu_crf40.pt,1,anonymization,72,113,228,454,ok
7581782589204188423_clip0001_t00016_anonblu_crf35,archive/pilot_v1/04_features_pilot\7581782589204188423_clip0001_t00016_anonblu_crf35.pt,1,anonymization,72,61,128,254,ok
7614120408689822984_clip0001_t00008_anonblu_crf30,archive/pilot_v1/04_features_pilot\7614120408689822984_clip0001_t00008_anonblu_crf30.pt,1,anonymization,72,154,312,621,ok
7638262561955269889_clip0001_t00004_anonblu_crf40,archive/pilot_v1/04_features_pilot\7638262561955269889_clip0001_t00004_anonblu_crf40.pt,1,anonymization,73,277,555,1109,ok
u4AumpXc-qc_clip0008_t00059_anonblu_crf40,archive/pilot_v1/04_features_pilot\u4AumpXc-qc_clip0008_t00059_anonblu_crf40.pt,1,anonymization,74,78,159,317,ok
7636689448880721173_clip0004_t00022_anonblu_crf30,archive/pilot_v1/04_features_pilot\7636689448880721173_clip0004_t00022_anonblu_crf30.pt,1,anonymization,76,138,281,561,ok
7636689448880721173_clip0008_t00048_anonblu_crf35,archive/pilot_v1/04_features_pilot\7636689448880721173_clip0008_t00048_anonblu_crf35.pt,1,anonymization,76,177,359,716,ok
7636689448880721173_clip0016_t00115_anonblu_crf23,archive/pilot_v1/04_features_pilot\7636689448880721173_clip0016_t00115_anonblu_crf23.pt,1,anonymization,76,53,108,215,ok
F1JQOFSjVZg_clip0039_t00438_anonblu_crf23,archive/pilot_v1/04_features_pilot\F1JQOFSjVZg_clip0039_t00438_anonblu_crf23.pt,1,anonymization,83,80,162,322,ok
z0ZM1kEnmJI_clip0009_t00189_anonblu_crf35,archive/pilot_v1/04_features_pilot\z0ZM1kEnmJI_clip0009_t00189_anonblu_crf35.pt,1,anonymization,85,122,250,498,ok
MpVfVbPdmis_clip0042_t00533_anonblu_crf30,archive/pilot_v1/04_features_pilot\MpVfVbPdmis_clip0042_t00533_anonblu_crf30.pt,1,anonymization,87,270,545,1088,ok
g6hBKVh_7Pk_clip0089_t00874_anonblu_crf23,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0089_t00874_anonblu_crf23.pt,1,anonymization,89,122,250,498,ok
g6hBKVh_7Pk_clip0090_t00878_anonblu_crf35,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0090_t00878_anonblu_crf35.pt,1,anonymization,89,123,250,498,ok
7636020413188934919_clip0002_t00153_anonblu_crf23,archive/pilot_v1/04_features_pilot\7636020413188934919_clip0002_t00153_anonblu_crf23.pt,1,anonymization,90,135,274,547,ok
2A2WBpeuVNw_clip0012_t00263_anonblu_crf23,archive/pilot_v1/04_features_pilot\2A2WBpeuVNw_clip0012_t00263_anonblu_crf23.pt,1,anonymization,92,53,110,217,ok
2A2WBpeuVNw_clip0039_t00512_anonblu_crf23,archive/pilot_v1/04_features_pilot\2A2WBpeuVNw_clip0039_t00512_anonblu_crf23.pt,1,anonymization,92,69,141,280,ok
AJ7t8LnesSA_clip0012_t00289_anonblu_crf40,archive/pilot_v1/04_features_pilot\AJ7t8LnesSA_clip0012_t00289_anonblu_crf40.pt,1,anonymization,96,97,198,394,ok
aArTJcMMmTw_clip0017_t00310_anonblu_crf40,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0017_t00310_anonblu_crf40.pt,1,anonymization,99,125,251,500,ok
aArTJcMMmTw_clip0020_t00325_anonblu_crf35,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0020_t00325_anonblu_crf35.pt,1,anonymization,99,85,172,342,ok
FufWLL1IIrQ_clip0048_t00281_anonblu_crf23,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0048_t00281_anonblu_crf23.pt,1,anonymization,100,51,103,203,ok
EMFwAo7a4rg_clip0014_t00311_anonblu_crf30,archive/pilot_v1/04_features_pilot\EMFwAo7a4rg_clip0014_t00311_anonblu_crf30.pt,1,anonymization,101,124,250,498,ok
EMFwAo7a4rg_clip0031_t00573_anonblu_crf23,archive/pilot_v1/04_features_pilot\EMFwAo7a4rg_clip0031_t00573_anonblu_crf23.pt,1,anonymization,101,123,250,498,ok
qh78i88JEiU_clip0042_t00484_anonblu_crf35,archive/pilot_v1/04_features_pilot\qh78i88JEiU_clip0042_t00484_anonblu_crf35.pt,1,anonymization,104,61,129,257,ok
7MhLFqIwNmE_clip0005_t00049_anonblu_crf23,archive/pilot_v1/04_features_pilot\7MhLFqIwNmE_clip0005_t00049_anonblu_crf23.pt,1,anonymization,112,84,172,342,ok
l9jY99iqS48_clip0043_t00273_anonblu_crf30,archive/pilot_v1/04_features_pilot\l9jY99iqS48_clip0043_t00273_anonblu_crf30.pt,1,anonymization,113,161,323,644,ok
tzfOPG9WhJ0_clip0056_t00362_anonblu_crf30,archive/pilot_v1/04_features_pilot\tzfOPG9WhJ0_clip0056_t00362_anonblu_crf30.pt,1,anonymization,113,125,250,498,ok
